Dir,Time_Arr,Time_Mov,Time_Out,TIQ,TIS
SOUTH,68028.424025,68050.461756,68091.616118,22.037730,63.192093
SOUTH,68099.110896,68099.110896,68143.420415,0.000000,44.309519
NORTH,68120.371300,68143.420415,68184.946951,23.049115,64.575651
SOUTH,68110.086438,68184.946951,68229.483680,74.860513,119.397242
SOUTH,68178.606395,68188.202131,68232.738861,9.595737,54.132466
NORTH,68193.977388,68232.738861,68273.136212,38.761472,79.158823
SOUTH,68268.013112,68273.136212,68317.598781,5.123099,49.585668
NORTH,68286.644492,68317.598781,68362.111858,30.954289,75.467366
SOUTH,68360.418003,68362.111858,68402.268113,1.693855,41.850110
NORTH,68359.412995,68402.268113,68445.947729,42.855117,86.534734
NORTH,68379.211659,68405.172696,68448.852313,25.961038,69.640654
SOUTH,68365.291358,68448.852313,68490.143246,83.560955,124.851888
SOUTH,68431.613547,68452.158063,68493.448996,20.544516,61.835449
NORTH,68488.864271,68493.448996,68536.464682,4.584724,47.600411
SOUTH,68460.136682,68536.464682,68580.292466,76.328001,120.155785
SOUTH,68499.603516,68539.579111,68583.406895,39.975596,83.803380
NORTH,68504.979404,68583.406895,68627.104823,78.427492,122.125419
NORTH,68505.225683,68586.557092,68630.255020,81.331409,125.029337
NORTH,68525.226541,68589.632366,68633.330294,64.405825,108.103753
SOUTH,68584.137857,68633.330294,68674.966086,49.192437,90.828229
NORTH,68596.837840,68674.966086,68718.961264,78.128246,122.123424
NORTH,68719.845825,68719.845825,68760.094093,0.000000,40.248268
NORTH,68767.469646,68767.469646,68811.780843,0.000000,44.311197
SOUTH,68790.258616,68811.780843,68853.189883,21.522228,62.931267
NORTH,68768.786936,68853.189883,68896.345954,84.402947,127.559019
NORTH,68846.609549,68855.862129,68899.018201,9.252580,52.408652
SOUTH,68848.351194,68899.018201,68940.418543,50.667007,92.067349
SOUTH,68850.030120,68902.165926,68943.566268,52.135806,93.536147
NORTH,68873.163551,68943.566268,68985.584151,70.402717,112.420601
NORTH,68916.965989,68946.208881,68988.226764,29.242892,71.260776
NORTH,68923.206957,68949.292272,68991.310156,26.085316,68.103200
NORTH,68945.714523,68949.452098,68991.469982,3.737575,45.755458
SOUTH,68959.915770,68991.469982,69031.966518,31.554212,72.050748
SOUTH,68981.963514,68994.858650,69035.355186,12.895136,53.391672
SOUTH,68993.034170,68996.303084,69036.799620,3.268914,43.765450
NORTH,68993.152786,69036.799620,69080.304061,43.646835,87.151275
SOUTH,69017.278099,69080.304061,69120.653345,63.025962,103.375246
NORTH,69081.799032,69120.653345,69164.207225,38.854313,82.408193
SOUTH,69112.738442,69164.207225,69207.970768,51.468784,95.232326
SOUTH,69138.011373,69166.956745,69210.720287,28.945372,72.708915
SOUTH,69160.002231,69169.602867,69213.366410,9.600636,53.364179
SOUTH,69268.412209,69268.412209,69312.358252,0.000000,43.946043
SOUTH,69268.839765,69312.358252,69353.689317,43.518487,84.849552
SOUTH,69280.231339,69314.968271,69356.299336,34.736932,76.067997
SOUTH,69299.824106,69317.782368,69359.113432,17.958262,59.289327
SOUTH,69307.994862,69320.597471,69361.928536,12.602609,53.933674
SOUTH,69366.341670,69366.341670,69409.821086,0.000000,43.479415
NORTH,69379.525329,69409.821086,69450.734962,30.295757,71.209634
NORTH,69402.239160,69412.340831,69453.254708,10.101671,51.015547
NORTH,69411.599064,69413.219581,69454.133458,1.620517,42.534393
SOUTH,69441.501308,69454.133458,69495.632832,12.632150,54.131524
SOUTH,69492.162293,69495.632832,69538.738396,3.470539,46.576103
SOUTH,69524.752618,69538.738396,69581.175604,13.985777,56.422986
NORTH,69599.203375,69599.203375,69641.402387,0.000000,42.199011
SOUTH,69604.703842,69641.402387,69684.480026,36.698545,79.776184
SOUTH,69638.524406,69644.722480,69687.800119,6.198074,49.275713
NORTH,69638.562805,69687.800119,69728.871777,49.237314,90.308971
NORTH,69665.901506,69691.056673,69732.128330,25.155167,66.226825
SOUTH,69664.341622,69732.128330,69774.624134,67.786708,110.282512
SOUTH,69686.289859,69734.746956,69777.242760,48.457097,90.952901
NORTH,69800.587413,69800.587413,69841.528604,0.000000,40.941191
SOUTH,69827.962735,69841.528604,69884.578929,13.565869,56.616194
NORTH,69887.912543,69887.912543,69932.089917,0.000000,44.177374
SOUTH,69922.021971,69932.089917,69972.477349,10.067946,50.455378
NORTH,69974.810730,69974.810730,70016.468038,0.000000,41.657308
SOUTH,69976.995330,70016.468038,70060.309250,39.472708,83.313920
SOUTH,70011.748914,70019.448735,70063.289947,7.699820,51.541032
NORTH,70001.889116,70063.289947,70105.985494,61.400831,104.096378
NORTH,70035.935278,70066.640162,70109.335709,30.704884,73.400432
NORTH,70054.770624,70070.113794,70112.809341,15.343170,58.038717
NORTH,70076.353336,70112.809341,70154.402408,36.456005,78.049071
NORTH,70096.802382,70115.738523,70157.331589,18.936141,60.529208
SOUTH,70126.675632,70157.331589,70200.036598,30.655958,73.360966
SOUTH,70136.055781,70160.470708,70203.175716,24.414928,67.119936
NORTH,70187.992018,70203.175716,70247.187985,15.183698,59.195967
NORTH,70200.690234,70206.094064,70250.106332,5.403830,49.416098
NORTH,70204.673299,70206.640925,70250.653194,1.967626,45.979894
SOUTH,70282.204400,70282.204400,70325.080311,0.000000,42.875912
SOUTH,70305.857101,70325.080311,70367.358213,19.223211,61.501112
NORTH,70326.673292,70367.358213,70409.393492,40.684921,82.720200
NORTH,70357.536827,70370.506670,70412.541950,12.969843,55.005122
SOUTH,70373.513479,70412.541950,70456.175178,39.028471,82.661699
SOUTH,70399.187692,70415.569645,70459.202874,16.381953,60.015182
NORTH,70386.561879,70459.202874,70499.544071,72.640995,112.982192
NORTH,70456.761794,70462.545337,70502.886534,5.783543,46.124740
SOUTH,70432.580916,70502.886534,70543.851072,70.305619,111.270156
SOUTH,70472.530551,70506.148307,70547.112844,33.617755,74.582293
SOUTH,70494.103866,70509.327893,70550.292430,15.224027,56.188564
NORTH,70466.958530,70550.292430,70591.356306,83.333900,124.397776
SOUTH,70544.588632,70591.356306,70635.509264,46.767673,90.920632
SOUTH,70559.698727,70594.301510,70638.454468,34.602783,78.755742
NORTH,70573.355163,70638.454468,70679.721139,65.099305,106.365976
NORTH,70574.494172,70641.652244,70682.918914,67.158072,108.424743
SOUTH,70647.507462,70682.918914,70726.482561,35.411452,78.975098
NORTH,70663.746048,70726.482561,70771.159217,62.736513,107.413169
NORTH,70690.787731,70729.429962,70774.106618,38.642231,83.318888
SOUTH,70699.904703,70774.106618,70814.162467,74.201915,114.257764
SOUTH,70742.961537,70777.359235,70817.415084,34.397698,74.453547
SOUTH,70756.386945,70780.217004,70820.272853,23.830058,63.885907
SOUTH,70797.569601,70820.272853,70863.768290,22.703252,66.198690
SOUTH,70815.698284,70823.757960,70867.253397,8.059676,51.555114
NORTH,70855.152617,70867.253397,70907.587117,12.100780,52.434500
SOUTH,70856.008834,70907.587117,70949.282725,51.578284,93.273892
NORTH,70964.532452,70964.532452,71007.839133,0.000000,43.306681
NORTH,71003.338396,71007.839133,71048.486278,4.500737,45.147882
SOUTH,71012.561254,71048.486278,71090.981929,35.925024,78.420675
SOUTH,71014.544085,71051.448542,71093.944193,36.904457,79.400108
SOUTH,71024.873847,71054.261448,71096.757099,29.387601,71.883253
SOUTH,71039.246253,71056.788091,71099.283742,17.541838,60.037489
NORTH,71036.075349,71099.283742,71141.558592,63.208393,105.483243
NORTH,71169.800332,71169.800332,71211.742835,0.000000,41.942503
SOUTH,71203.082894,71211.742835,71255.379116,8.659942,52.296222
NORTH,71193.259941,71255.379116,71297.465361,62.119175,104.205421
NORTH,71212.528615,71258.013825,71300.100070,45.485209,87.571455
NORTH,71221.969548,71261.061021,71303.147267,39.091474,81.177719
NORTH,71257.143806,71261.898266,71303.984512,4.754460,46.840705
SOUTH,71225.014565,71303.984512,71346.578280,78.969946,121.563714
SOUTH,71248.811963,71307.079226,71349.672994,58.267263,100.861031
NORTH,71289.146095,71349.672994,71391.756492,60.526899,102.610398
NORTH,71304.264447,71352.706671,71394.790170,48.442224,90.525722
NORTH,71344.122567,71355.994079,71398.077578,11.871512,53.955011
NORTH,71346.503895,71358.547517,71400.631016,12.043622,54.127121
NORTH,71346.620000,71361.197302,71403.280800,14.577302,56.660800
SOUTH,71335.666789,71403.280800,71443.639546,67.614012,107.972757
SOUTH,71339.415754,71406.669286,71447.028031,67.253532,107.612277
SOUTH,71396.123229,71409.314035,71449.672780,13.190806,53.549552
NORTH,71405.074757,71449.672780,71491.008423,44.598023,85.933666
NORTH,71480.090529,71491.008423,71535.769158,10.917894,55.678629
NORTH,71487.192896,71494.340357,71539.101092,7.147461,51.908196
NORTH,71523.809276,71539.101092,71580.888561,15.291816,57.079285
NORTH,71566.542252,71580.888561,71621.488555,14.346310,54.946303
NORTH,71604.754873,71621.488555,71663.653691,16.733683,58.898818
NORTH,71635.440507,71663.653691,71707.380306,28.213184,71.939799
NORTH,71648.601159,71666.502578,71710.229194,17.901420,61.628035
SOUTH,71714.714504,71714.714504,71759.172342,0.000000,44.457839
SOUTH,71754.772821,71759.172342,71802.970829,4.399522,48.198008
SOUTH,71758.510274,71762.466739,71806.265225,3.956465,47.754952
NORTH,71766.939540,71806.265225,71849.932482,39.325685,82.992942
NORTH,71802.784325,71809.694972,71853.362229,6.910647,50.577904
SOUTH,71777.494851,71853.362229,71893.960544,75.867378,116.465693
SOUTH,71827.132420,71856.659433,71897.257748,29.527013,70.125328
NORTH,71835.368794,71897.257748,71941.768689,61.888955,106.399896
NORTH,71896.647676,71899.986057,71944.496998,3.338381,47.849322
SOUTH,71881.130293,71944.496998,71987.757748,63.366705,106.627455
NORTH,71956.386086,71987.757748,72031.740261,31.371663,75.354176
NORTH,71957.603209,71991.220821,72035.203334,33.617612,77.600125
SOUTH,71970.418559,72035.203334,72076.155664,64.784775,105.737105
SOUTH,72003.547648,72037.981296,72078.933627,34.433648,75.385979
NORTH,72015.549702,72078.933627,72121.403795,63.383924,105.854092
NORTH,72068.090753,72081.806166,72124.276334,13.715413,56.185581
SOUTH,72054.191824,72124.276334,72167.856613,70.084511,113.664790
SOUTH,72090.372127,72127.514516,72171.094795,37.142389,80.722668
SOUTH,72115.086618,72130.779188,72174.359467,15.692569,59.272848
SOUTH,72125.683499,72132.102243,72175.682522,6.418744,49.999023
NORTH,72141.776714,72175.682522,72220.506278,33.905808,78.729564
NORTH,72157.906592,72178.551491,72223.375247,20.644899,65.468655
SOUTH,72133.592606,72223.375247,72266.904254,89.782640,133.311648
SOUTH,72213.212703,72226.609247,72270.138255,13.396544,56.925552
SOUTH,72214.395441,72229.995352,72273.524360,15.599911,59.128919
SOUTH,72221.478464,72233.447041,72276.976049,11.968577,55.497585
NORTH,72302.353513,72302.353513,72343.552432,0.000000,41.198920
NORTH,72341.308893,72343.552432,72386.669593,2.243539,45.360700
SOUTH,72401.888737,72401.888737,72446.745147,0.000000,44.856410
SOUTH,72495.370622,72495.370622,72536.170512,0.000000,40.799890
NORTH,72558.681080,72558.681080,72601.528762,0.000000,42.847682
SOUTH,72591.286078,72601.528762,72642.179417,10.242684,50.893339
SOUTH,72592.135564,72604.460385,72645.111040,12.324821,52.975476
NORTH,72577.033929,72645.111040,72689.689732,68.077111,112.655803
SOUTH,72608.343457,72689.689732,72732.850686,81.346275,124.507229
NORTH,72651.215275,72732.850686,72776.881113,81.635412,125.665839
NORTH,72676.440167,72736.196019,72780.226446,59.755852,103.786279
NORTH,72679.729084,72738.992964,72783.023391,59.263880,103.294307
NORTH,72688.105098,72742.033172,72786.063599,53.928074,97.958501
SOUTH,72693.788053,72786.063599,72830.161624,92.275546,136.373571
NORTH,72959.473293,72959.473293,73002.928293,0.000000,43.455000
NORTH,72989.900267,73002.928293,73044.981121,13.028026,55.080854
NORTH,73042.541794,73044.981121,73086.980694,2.439327,44.438900
SOUTH,73059.094790,73086.980694,73128.243549,27.885904,69.148759
SOUTH,73071.500763,73089.881371,73131.144227,18.380608,59.643464
SOUTH,73084.584044,73092.927103,73134.189959,8.343059,49.605914
NORTH,73057.009894,73134.189959,73176.662111,77.180065,119.652217
NORTH,73109.870546,73137.548200,73180.020352,27.677654,70.149806
NORTH,73113.214903,73140.517880,73182.990032,27.302977,69.775129
SOUTH,73168.624311,73182.990032,73227.899545,14.365721,59.275234
NORTH,73197.230593,73227.899545,73269.968700,30.668952,72.738107
SOUTH,73256.309502,73269.968700,73312.784643,13.659197,56.475140
SOUTH,73265.621588,73273.156617,73315.972560,7.535030,50.350973
NORTH,73244.342840,73315.972560,73359.599075,71.629720,115.256235
NORTH,73289.099731,73318.786260,73362.412775,29.686529,73.313043
SOUTH,73297.713672,73362.412775,73405.742802,64.699103,108.029130
SOUTH,73346.578946,73365.505658,73408.835685,18.926711,62.256739
SOUTH,73365.121583,73367.860817,73411.190844,2.739235,46.069262
NORTH,73326.943443,73411.190844,73455.777013,84.247401,128.833570
NORTH,73369.953368,73414.029691,73458.615860,44.076324,88.662493
SOUTH,73389.281328,73458.615860,73499.798453,69.334533,110.517125
SOUTH,73441.197858,73461.187274,73502.369866,19.989416,61.172008
SOUTH,73457.211993,73464.506787,73505.689379,7.294794,48.477386
SOUTH,73459.582120,73466.011088,73507.193680,6.428968,47.611560
NORTH,73452.009597,73507.193680,73549.099866,55.184083,97.090269
NORTH,73502.327111,73510.596357,73552.502543,8.269246,50.175432
SOUTH,73498.680714,73552.502543,73593.977960,53.821828,95.297246
NORTH,73516.399374,73593.977960,73636.639937,77.578586,120.240563
NORTH,73575.601411,73596.675720,73639.337697,21.074309,63.736286
NORTH,73593.478557,73599.477731,73642.139708,5.999174,48.661151
SOUTH,73571.521212,73642.139708,73684.637038,70.618496,113.115826
NORTH,73659.657224,73684.637038,73728.696915,24.979814,69.039691
NORTH,73752.004031,73752.004031,73793.617087,0.000000,41.613056
NORTH,73769.146969,73793.617087,73836.432267,24.470118,67.285298
NORTH,73776.321500,73796.228937,73839.044117,19.907438,62.722618
NORTH,73777.285971,73799.110083,73841.925263,21.824112,64.639292
NORTH,73834.489208,73841.925263,73885.223246,7.436055,50.734038
NORTH,73873.388082,73885.223246,73926.396682,11.835164,53.008601
SOUTH,73904.496591,73926.396682,73969.003879,21.900092,64.507288
NORTH,73909.836533,73969.003879,74011.479998,59.167345,101.643465
NORTH,73917.588593,73972.293484,74014.769603,54.704891,97.181010
NORTH,73946.098232,73975.141303,74017.617423,29.043071,71.519190
NORTH,73947.954212,73978.605109,74021.081228,30.650897,73.127016
NORTH,73970.323148,73978.620887,74021.097006,8.297738,50.773857
SOUTH,74059.163289,74059.163289,74104.134907,0.000000,44.971618
NORTH,74060.613378,74104.134907,74144.458098,43.521528,83.844719
NORTH,74063.477134,74107.613025,74147.936216,44.135891,84.459082
SOUTH,74097.323509,74147.936216,74190.446364,50.612707,93.122854
SOUTH,74167.760067,74190.446364,74232.082461,22.686297,64.322394
SOUTH,74251.205718,74251.205718,74293.609509,0.000000,42.403790
SOUTH,74261.299648,74293.609509,74334.005334,32.309860,72.705685
SOUTH,74353.976490,74353.976490,74395.218441,0.000000,41.241951
NORTH,74368.132739,74395.218441,74438.350860,27.085702,70.218122
NORTH,74382.866482,74397.873200,74441.005620,15.006718,58.139138
NORTH,74386.030071,74400.658182,74443.790602,14.628111,57.760531
SOUTH,74453.265943,74453.265943,74494.042181,0.000000,40.776238
SOUTH,74473.337421,74494.042181,74538.509175,20.704760,65.171755
SOUTH,74488.526021,74496.794600,74541.261594,8.268579,52.735573
NORTH,74511.303698,74541.261594,74583.432070,29.957896,72.128373
SOUTH,74501.063194,74583.432070,74624.255307,82.368876,123.192113
SOUTH,74519.121757,74586.640283,74627.463520,67.518526,108.341763
SOUTH,74519.632490,74589.730694,74630.553931,70.098204,110.921441
SOUTH,74521.423582,74593.149179,74633.972416,71.725597,112.548834
SOUTH,74522.607883,74596.619912,74637.443148,74.012029,114.835266
SOUTH,74622.568787,74637.443148,74679.350555,14.874362,56.781768
SOUTH,74651.286664,74679.350555,74721.490055,28.063891,70.203391
SOUTH,74676.239364,74681.974735,74724.114235,5.735371,47.874871
SOUTH,74682.870830,74724.114235,74768.881532,41.243405,86.010701
NORTH,74731.839957,74768.881532,74810.566306,37.041575,78.726349
SOUTH,74757.838739,74810.566306,74853.282758,52.727567,95.444019
SOUTH,74851.907988,74853.282758,74895.512746,1.374770,43.604758
NORTH,74891.194835,74895.512746,74936.848388,4.317911,45.653554
SOUTH,74873.162831,74936.848388,74979.323592,63.685558,106.160762
NORTH,74952.219686,74979.323592,75020.242962,27.103906,68.023276
NORTH,74977.730966,74982.768140,75023.687510,5.037174,45.956544
SOUTH,74960.883289,75023.687510,75067.849167,62.804221,106.965877
SOUTH,75009.538157,75026.992772,75071.154428,17.454615,61.616271
NORTH,74994.593046,75071.154428,75113.051764,76.561382,118.458718
SOUTH,75046.533653,75113.051764,75154.142953,66.518111,107.609300
SOUTH,75078.267519,75116.490391,75157.581580,38.222872,79.314061
NORTH,75110.146779,75157.581580,75199.032430,47.434801,88.885651
NORTH,75119.635653,75160.604057,75202.054907,40.968404,82.419254
SOUTH,75132.023348,75202.054907,75246.566459,70.031560,114.543111
SOUTH,75173.998112,75204.758313,75249.269864,30.760201,75.271752
SOUTH,75186.080497,75207.996129,75252.507680,21.915631,66.427183
SOUTH,75200.088101,75211.301512,75255.813063,11.213411,55.724962
NORTH,75178.648579,75255.813063,75297.740918,77.164485,119.092339
NORTH,75221.500059,75259.152444,75301.080299,37.652386,79.580240
SOUTH,75231.554979,75301.080299,75343.175852,69.525320,111.620873
SOUTH,75292.296222,75304.523260,75346.618813,12.227038,54.322591
NORTH,75290.279006,75346.618813,75390.855545,56.339807,100.576539
SOUTH,75307.582092,75390.855545,75432.132134,83.273453,124.550042
SOUTH,75327.676372,75393.580009,75434.856598,65.903637,107.180226
SOUTH,75391.596573,75395.083053,75436.359642,3.486480,44.763070
NORTH,75378.309118,75436.359642,75480.861122,58.050524,102.552004
NORTH,75385.244674,75439.809012,75484.310492,54.564337,99.065818
NORTH,75390.474228,75442.643464,75487.144944,52.169236,96.670717
NORTH,75430.529145,75445.992855,75490.494336,15.463711,59.965191
SOUTH,75462.566552,75490.494336,75535.001309,27.927783,72.434757
NORTH,75484.527018,75535.001309,75578.145631,50.474291,93.618613
SOUTH,75503.620713,75578.145631,75621.815634,74.524918,118.194922
SOUTH,75522.121357,75581.341056,75625.011060,59.219699,102.889702
SOUTH,75549.904929,75584.544935,75628.214939,34.640006,78.310010
NORTH,75563.410000,75628.214939,75671.618210,64.804938,108.208210
NORTH,75710.129402,75710.129402,75750.228587,0.000000,40.099185
NORTH,75747.185696,75750.228587,75793.145546,3.042891,45.959850
SOUTH,75791.537768,75793.145546,75834.816740,1.607778,43.278972
SOUTH,75792.074715,75795.651253,75837.322447,3.576538,45.247732
NORTH,75752.437278,75837.322447,75881.907395,84.885168,129.470117
NORTH,75813.653829,75840.603202,75885.188150,26.949372,71.534321
NORTH,75862.191738,75885.188150,75926.884674,22.996412,64.692936
SOUTH,75911.631865,75926.884674,75967.242198,15.252809,55.610333
SOUTH,75951.632416,75967.242198,76008.479266,15.609782,56.846850
SOUTH,75989.077642,76008.479266,76049.721217,19.401624,60.643575
NORTH,76016.289678,76049.721217,76091.314588,33.431539,75.024910
NORTH,76040.030619,76052.503727,76094.097098,12.473108,54.066479
SOUTH,76042.945382,76094.097098,76137.451540,51.151716,94.506158
SOUTH,76058.293439,76097.538960,76140.893402,39.245521,82.599963
SOUTH,76082.428452,76100.555913,76143.910355,18.127462,61.481904
NORTH,76062.746854,76143.910355,76186.306669,81.163501,123.559815
NORTH,76102.307856,76146.640343,76189.036656,44.332487,86.728800
NORTH,76121.221103,76150.131401,76192.527714,28.910298,71.306611
NORTH,76142.471277,76152.861663,76195.257976,10.390386,52.786699
SOUTH,76203.440373,76203.440373,76245.886584,0.000000,42.446211
SOUTH,76210.146816,76245.886584,76289.254454,35.739768,79.107638
SOUTH,76223.408826,76248.909214,76292.277084,25.500388,68.868258
NORTH,76268.498213,76292.277084,76335.764434,23.778871,67.266221
SOUTH,76286.089718,76335.764434,76376.258071,49.674716,90.168353
SOUTH,76296.599911,76338.986929,76379.480566,42.387018,82.880655
SOUTH,76332.341670,76342.260787,76382.754424,9.919117,50.412753
NORTH,76324.242629,76382.754424,76427.453664,58.511795,103.211035
NORTH,76328.133242,76385.823899,76430.523139,57.690657,102.389897
NORTH,76336.419128,76389.244887,76433.944127,52.825759,97.524999
SOUTH,76349.624552,76433.944127,76475.031196,84.319575,125.406644
SOUTH,76364.753229,76436.898242,76477.985312,72.145013,113.232083
SOUTH,76380.453056,76440.218366,76481.305436,59.765311,100.852380
SOUTH,76408.976191,76443.006583,76484.093652,34.030393,75.117462
SOUTH,76412.193453,76445.808777,76486.895847,33.615324,74.702393
SOUTH,76424.931027,76448.463995,76489.551064,23.532967,64.620036
NORTH,76407.540757,76489.551064,76533.530372,82.010307,125.989615
SOUTH,76521.368736,76533.530372,76575.918140,12.161637,54.549405
NORTH,76494.787195,76575.918140,76617.260497,81.130945,122.473302
NORTH,76509.827152,76579.365954,76620.708310,69.538802,110.881159
NORTH,76568.237719,76582.844774,76624.187131,14.607055,55.949411
SOUTH,76543.123265,76624.187131,76668.798477,81.063865,125.675212
NORTH,76648.811957,76668.798477,76710.652629,19.986521,61.840673
SOUTH,76731.382036,76731.382036,76771.696682,0.000000,40.314646
SOUTH,76757.530235,76771.696682,76812.246168,14.166447,54.715933
SOUTH,76823.973301,76823.973301,76864.612664,0.000000,40.639363
NORTH,76838.473625,76864.612664,76905.441546,26.139039,66.967921
NORTH,76855.425579,76867.430270,76908.259153,12.004691,52.833573
NORTH,76867.207698,76867.952014,76908.780897,0.744317,41.573199
SOUTH,76907.858122,76908.780897,76952.940722,0.922775,45.082600
NORTH,76881.945538,76952.940722,76996.610115,70.995184,114.664577
NORTH,76885.566378,76956.437548,77000.106941,70.871170,114.540563
NORTH,76891.380435,76959.716167,77003.385560,68.335732,112.005125
NORTH,76893.053049,76962.780729,77006.450122,69.727680,113.397073
NORTH,76901.403812,76966.063529,77009.732922,64.659717,108.329110
NORTH,76942.788558,76969.074165,77012.743558,26.285607,69.955000
NORTH,76953.411851,76969.552817,77013.222210,16.140965,59.810358
SOUTH,76915.131387,77013.222210,77058.137216,98.090822,143.005828
SOUTH,76989.785901,77015.836319,77060.751325,26.050417,70.965423
NORTH,77017.877482,77060.751325,77104.394929,42.873843,86.517447
NORTH,77044.431483,77063.564902,77107.208507,19.133419,62.777024
SOUTH,77051.892808,77107.208507,77147.476612,55.315699,95.583804
NORTH,77066.864907,77147.476612,77191.010808,80.611705,124.145901
NORTH,77089.138460,77150.974567,77194.508763,61.836107,105.370303
NORTH,77145.978926,77153.716305,77197.250501,7.737378,51.271574
SOUTH,77135.063911,77197.250501,77239.575553,62.186590,104.511642
NORTH,77209.691340,77239.575553,77283.034826,29.884213,73.343486
NORTH,77225.663453,77242.712413,77286.171686,17.048960,60.508234
NORTH,77228.349777,77245.719295,77289.178568,17.369518,60.828791
SOUTH,77236.790649,77289.178568,77329.932070,52.387920,93.141422
NORTH,77262.652854,77329.932070,77374.186503,67.279216,111.533649
NORTH,77264.496166,77333.280638,77377.535070,68.784472,113.038905
NORTH,77318.091280,77336.245343,77380.499776,18.154063,62.408496
NORTH,77318.103489,77338.978871,77383.233303,20.875382,65.129815
NORTH,77321.410335,77341.719509,77385.973942,20.309174,64.563606
SOUTH,77347.381997,77385.973942,77428.276106,38.591945,80.894108
SOUTH,77482.521217,77482.521217,77524.118555,0.000000,41.597339
NORTH,77483.343495,77524.118555,77567.503821,40.775060,84.160326
NORTH,77510.400904,77527.383136,77570.768401,16.982231,60.367497
SOUTH,77593.168337,77593.168337,77634.467663,0.000000,41.299326
NORTH,77612.139315,77634.467663,77676.809043,22.328348,64.669728
SOUTH,77595.782257,77676.809043,77717.627244,81.026785,121.844987
SOUTH,77601.293837,77679.563415,77720.381616,78.269578,119.087779
NORTH,77681.752478,77720.381616,77760.638429,38.629138,78.885952
SOUTH,77740.313906,77760.638429,77804.508024,20.324523,64.194118
SOUTH,77749.276102,77763.327400,77807.196994,14.051298,57.920892
NORTH,77757.993988,77807.196994,77848.689502,49.203006,90.695514
SOUTH,77806.164151,77848.689502,77889.829063,42.525351,83.664912
SOUTH,77938.063639,77938.063639,77982.967353,0.000000,44.903714
SOUTH,77947.186736,77982.967353,78024.656705,35.780617,77.469969
SOUTH,78054.868321,78054.868321,78097.444235,0.000000,42.575915
NORTH,78089.792842,78097.444235,78139.904332,7.651393,50.111491
SOUTH,78128.747834,78139.904332,78181.834933,11.156498,53.087099
SOUTH,78161.835500,78181.834933,78225.807070,19.999433,63.971570
SOUTH,78175.466913,78184.800920,78228.773057,9.334008,53.306144
NORTH,78204.416528,78228.773057,78272.230652,24.356529,67.814124
SOUTH,78243.568107,78272.230652,78314.920858,28.662544,71.352751
SOUTH,78248.434735,78275.442435,78318.132641,27.007700,69.697907
NORTH,78253.047174,78318.132641,78360.253983,65.085467,107.206809
NORTH,78284.453961,78321.002526,78363.123867,36.548565,78.669906
SOUTH,78277.269279,78363.123867,78404.430670,85.854589,127.161391
SOUTH,78350.254077,78366.295854,78407.602657,16.041777,57.348580
NORTH,78323.157218,78407.602657,78449.799990,84.445439,126.642772
NORTH,78326.548910,78410.824572,78453.021905,84.275662,126.472995
NORTH,78330.027227,78414.282487,78456.479820,84.255260,126.452593
NORTH,78353.516118,78417.604412,78459.801744,64.088294,106.285626
SOUTH,78390.626174,78459.801744,78503.843005,69.175571,113.216832
NORTH,78445.228424,78503.843005,78548.672560,58.614582,103.444136
SOUTH,78460.646244,78548.672560,78590.904836,88.026316,130.258592
SOUTH,78480.884415,78551.347461,78593.579738,70.463046,112.695323
SOUTH,78480.991344,78553.990685,78596.222961,72.999341,115.231617
SOUTH,78510.824550,78556.724426,78598.956702,45.899876,88.132153
SOUTH,78522.666577,78559.330539,78601.562815,36.663961,78.896238
NORTH,78526.224928,78601.562815,78642.199736,75.337887,115.974808
NORTH,78600.514032,78604.861973,78645.498894,4.347940,44.984862
SOUTH,78584.889874,78645.498894,78686.378437,60.609020,101.488564
SOUTH,78588.317505,78648.316287,78689.195830,59.998781,100.878325
SOUTH,78605.290882,78651.187605,78692.067149,45.896723,86.776267
SOUTH,78665.195883,78692.067149,78734.330706,26.871266,69.134824
SOUTH,78819.427067,78819.427067,78863.567513,0.000000,44.140446
NORTH,78858.550794,78863.567513,78906.805985,5.016720,48.255191
SOUTH,78824.018618,78906.805985,78947.947682,82.787367,123.929064
SOUTH,78849.082033,78909.884830,78951.026527,60.802797,101.944494
SOUTH,78897.302709,78912.630870,78953.772567,15.328161,56.469858
SOUTH,78909.566123,78915.103218,78956.244916,5.537095,46.678793
NORTH,78876.868413,78956.244916,78999.361618,79.376502,122.493205
NORTH,78958.751687,78999.361618,79042.787016,40.609932,84.035329
NORTH,78986.301737,79001.885514,79045.310912,15.583777,59.009175
NORTH,79016.720299,79045.310912,79087.259519,28.590613,70.539220
NORTH,79052.405952,79087.259519,79129.173945,34.853567,76.767993
SOUTH,79142.435337,79142.435337,79185.757734,0.000000,43.322398
SOUTH,79160.673780,79185.757734,79227.803390,25.083955,67.129610
NORTH,79219.240993,79227.803390,79272.190121,8.562397,52.949128
NORTH,79221.277833,79230.644434,79275.031165,9.366601,53.753332
NORTH,79228.069852,79230.855104,79275.241834,2.785251,47.171982
NORTH,79266.862534,79275.241834,79319.626581,8.379300,52.764047
SOUTH,79296.500768,79319.626581,79364.535483,23.125813,68.034715
SOUTH,79322.019674,79364.535483,79407.721158,42.515810,85.701484
SOUTH,79335.425127,79367.287230,79410.472905,31.862104,75.047778
