Dir,Time_Arr,Time_Mov,Time_Out,TIQ,TIS
SOUTH,46372.468912,46399.345449,46439.347208,26.876537,66.878296
SOUTH,46374.530198,46403.004129,46443.005889,28.473931,68.475691
SOUTH,46399.792897,46404.187058,46444.188817,4.394161,44.395920
NORTH,46434.801592,46444.188817,46479.255604,9.387225,44.454012
NORTH,46500.910463,46500.910463,46540.261863,0.000000,39.351400
SOUTH,46509.584947,46540.261863,46581.498973,30.676916,71.914026
NORTH,46504.658486,46581.498973,46626.166056,76.840487,121.507570
NORTH,46513.885406,46585.269553,46629.936636,71.384147,116.051230
NORTH,46517.783117,46588.918667,46633.585750,71.135550,115.802633
NORTH,46523.058896,46592.900382,46637.567465,69.841486,114.508569
NORTH,46569.741896,46597.190178,46641.857261,27.448282,72.115365
NORTH,46580.598872,46600.740949,46645.408032,20.142077,64.809160
SOUTH,46541.160050,46645.408032,46682.291051,104.247982,141.131001
SOUTH,46572.775333,46649.857296,46686.740315,77.081963,113.964982
SOUTH,46573.107138,46653.694088,46690.577106,80.586950,117.469969
SOUTH,46598.224896,46657.845479,46694.728497,59.620583,96.503602
SOUTH,46652.907938,46661.295481,46698.178499,8.387543,45.270562
SOUTH,46661.089398,46665.118534,46702.001553,4.029136,40.912155
NORTH,46650.158828,46702.001553,46742.932631,51.842725,92.773803
SOUTH,46714.064772,46742.932631,46782.095484,28.867860,68.030712
SOUTH,46723.811465,46747.330103,46786.492955,23.518637,62.681490
SOUTH,46741.195930,46750.336944,46789.499797,9.141014,48.303867
SOUTH,46743.205791,46750.831671,46789.994523,7.625880,46.788733
SOUTH,46749.440664,46757.256169,46796.419022,7.815505,46.978358
NORTH,46729.746585,46796.419022,46837.716638,66.672437,107.970052
NORTH,46732.762102,46800.763622,46842.061237,68.001519,109.299135
SOUTH,46771.839753,46842.061237,46880.858767,70.221485,109.019015
NORTH,46854.301810,46880.858767,46922.008325,26.556957,67.706515
NORTH,46857.829969,46885.173660,46926.323218,27.343691,68.493249
SOUTH,46851.061770,46926.323218,46962.474452,75.261448,111.412681
SOUTH,46966.710267,46966.710267,47009.165965,0.000000,42.455698
NORTH,47007.133733,47009.165965,47046.808338,2.032232,39.674605
SOUTH,47022.767241,47046.808338,47087.161997,24.041097,64.394756
SOUTH,47096.627550,47096.627550,47139.868433,0.000000,43.240882
SOUTH,47151.954589,47151.954589,47194.191266,0.000000,42.236677
NORTH,47163.271427,47194.191266,47231.833987,30.919839,68.562560
NORTH,47178.897643,47197.852146,47235.494867,18.954502,56.597223
NORTH,47256.309026,47256.309026,47291.313265,0.000000,35.004239
SOUTH,47257.812911,47291.313265,47333.213423,33.500354,75.400512
NORTH,47278.557320,47333.213423,47374.148740,54.656103,95.591420
NORTH,47293.019519,47337.378352,47378.313669,44.358832,85.294150
NORTH,47304.864257,47341.036780,47381.972098,36.172524,77.107841
NORTH,47309.685195,47345.027784,47385.963101,35.342589,76.277906
NORTH,47325.805128,47348.817366,47389.752683,23.012237,63.947555
NORTH,47333.832320,47349.194280,47390.129598,15.361960,56.297278
SOUTH,47368.217406,47390.129598,47430.588215,21.912192,62.370810
SOUTH,47370.957764,47394.547374,47435.005991,23.589610,64.048227
SOUTH,47381.080412,47398.068896,47438.527514,16.988484,57.447102
NORTH,47350.537761,47438.527514,47476.502801,87.989752,125.965040
NORTH,47364.425999,47442.900315,47480.875602,78.474316,116.449604
NORTH,47413.930779,47447.334658,47485.309946,33.403879,71.379167
NORTH,47433.692337,47450.947080,47488.922367,17.254743,55.230031
NORTH,47437.465768,47454.794870,47492.770158,17.329102,55.304389
SOUTH,47411.334827,47492.770158,47536.710389,81.435331,125.375562
SOUTH,47411.436160,47496.363518,47540.303750,84.927358,128.867590
SOUTH,47455.010479,47500.177222,47544.117454,45.166743,89.106975
SOUTH,47537.979032,47544.117454,47585.404714,6.138421,47.425682
NORTH,47553.719855,47585.404714,47630.218989,31.684859,76.499135
NORTH,47570.981336,47589.257107,47634.071383,18.275771,63.090047
SOUTH,47569.650663,47634.071383,47670.494458,64.420720,100.843795
SOUTH,47608.612812,47638.298836,47674.721910,29.686023,66.109098
SOUTH,47620.421078,47642.692244,47679.115319,22.271166,58.694241
NORTH,47616.643608,47679.115319,47718.811278,62.471711,102.167670
SOUTH,47656.049888,47718.811278,47758.783798,62.761391,102.733910
NORTH,47697.260903,47758.783798,47803.563230,61.522895,106.302326
NORTH,47698.546694,47762.447546,47807.226978,63.900852,108.680284
NORTH,47754.131548,47766.863585,47811.643017,12.732037,57.511469
SOUTH,47794.995944,47811.643017,47853.739121,16.647073,58.743177
SOUTH,47800.213158,47815.976831,47858.072936,15.763674,57.859778
NORTH,47927.969775,47927.969775,47963.259755,0.000000,35.289980
NORTH,47933.258983,47963.259755,47999.573187,30.000771,66.314204
SOUTH,47990.660145,47999.573187,48044.206600,8.913043,53.546455
NORTH,48006.991093,48044.206600,48083.176398,37.215507,76.185305
SOUTH,48016.748515,48083.176398,48119.554280,66.427883,102.805765
SOUTH,48022.334161,48087.166738,48123.544620,64.832577,101.210459
SOUTH,48045.652630,48090.993250,48127.371132,45.340620,81.718502
SOUTH,48049.364103,48094.788378,48131.166260,45.424274,81.802157
SOUTH,48064.192997,48098.407444,48134.785326,34.214446,70.592329
SOUTH,48065.515225,48102.862668,48139.240550,37.347442,73.725325
SOUTH,48079.809563,48106.639223,48143.017105,26.829660,63.207542
NORTH,48049.889881,48143.017105,48186.499189,93.127224,136.609308
NORTH,48067.407738,48146.935968,48190.418051,79.528230,123.010314
NORTH,48104.352907,48150.634880,48194.116964,46.281973,89.764057
NORTH,48127.646512,48154.876497,48198.358580,27.229984,70.712068
NORTH,48149.501363,48154.928770,48198.410854,5.427408,48.909491
SOUTH,48119.770958,48198.410854,48235.696418,78.639896,115.925460
SOUTH,48123.158033,48202.659291,48239.944855,79.501259,116.786823
SOUTH,48145.934546,48206.455824,48243.741388,60.521278,97.806842
NORTH,48177.994386,48243.741388,48287.863253,65.747003,109.868867
NORTH,48207.033870,48247.453960,48291.575825,40.420090,84.541955
NORTH,48225.125857,48251.315325,48295.437190,26.189469,70.311333
NORTH,48249.870182,48251.575757,48295.697621,1.705574,45.827439
SOUTH,48267.120030,48295.697621,48336.075161,28.577591,68.955131
NORTH,48311.582467,48336.075161,48372.852455,24.492695,61.269988
NORTH,48316.351961,48340.162105,48376.939398,23.810144,60.587437
SOUTH,48365.581438,48376.939398,48416.154342,11.357960,50.572903
NORTH,48385.569528,48416.154342,48457.423784,30.584813,71.854255
SOUTH,48381.106562,48457.423784,48497.166415,76.317222,116.059854
SOUTH,48425.140607,48461.877240,48501.619871,36.736633,76.479264
SOUTH,48475.146092,48501.619871,48542.553163,26.473780,67.407071
NORTH,48546.658889,48546.658889,48582.968542,0.000000,36.309653
NORTH,48564.629051,48582.968542,48618.616430,18.339490,53.987379
SOUTH,48612.762285,48618.616430,48659.114709,5.854145,46.352424
NORTH,48656.707042,48659.114709,48699.099760,2.407668,42.392719
SOUTH,48644.048601,48699.099760,48743.421855,55.051160,99.373254
SOUTH,48680.982040,48703.326822,48747.648917,22.344782,66.666877
NORTH,48670.147242,48747.648917,48784.936340,77.501675,114.789098
NORTH,48700.059708,48752.082478,48789.369901,52.022770,89.310193
NORTH,48706.762241,48756.044116,48793.331539,49.281875,86.569298
NORTH,48739.288848,48759.985430,48797.272853,20.696581,57.984004
NORTH,48743.386543,48763.780356,48801.067779,20.393814,57.681237
NORTH,48773.454148,48801.067779,48840.944778,27.613631,67.490630
NORTH,48813.482209,48840.944778,48883.287077,27.462569,69.804867
SOUTH,48909.053320,48909.053320,48948.249561,0.000000,39.196240
SOUTH,48961.316702,48961.316702,48999.800362,0.000000,38.483660
NORTH,49011.412014,49011.412014,49047.281251,0.000000,35.869236
NORTH,49079.515947,49079.515947,49118.551419,0.000000,39.035472
NORTH,49087.624435,49118.551419,49163.304521,30.926984,75.680086
SOUTH,49148.271294,49163.304521,49207.082625,15.033227,58.811331
NORTH,49163.670806,49207.082625,49247.088789,43.411819,83.417983
NORTH,49236.994029,49247.088789,49290.463255,10.094760,53.469226
NORTH,49322.929613,49322.929613,49363.288897,0.000000,40.359283
SOUTH,49387.113408,49387.113408,49428.056760,0.000000,40.943352
NORTH,49392.361189,49428.056760,49464.870856,35.695570,72.509667
SOUTH,49400.186386,49464.870856,49500.799260,64.684470,100.612873
NORTH,49494.234488,49500.799260,49543.117649,6.564772,48.883162
SOUTH,49477.267339,49543.117649,49583.436399,65.850311,106.169061
SOUTH,49508.151766,49547.578231,49587.896981,39.426464,79.745214
NORTH,49539.039584,49587.896981,49632.832111,48.857396,93.792527
NORTH,49558.807705,49591.798876,49636.734006,32.991170,77.926301
NORTH,49567.836155,49595.347265,49640.282396,27.511111,72.446241
NORTH,49573.899641,49598.924213,49643.859344,25.024572,69.959702
SOUTH,49581.923313,49643.859344,49687.670045,61.936031,105.746732
NORTH,49633.927994,49687.670045,49728.220288,53.742051,94.292294
NORTH,49670.553187,49691.470739,49732.020982,20.917552,61.467795
NORTH,49710.323329,49732.020982,49773.440461,21.697653,63.117132
NORTH,49717.836582,49736.225223,49777.644702,18.388641,59.808120
NORTH,49804.389232,49804.389232,49842.270774,0.000000,37.881542
SOUTH,49862.105451,49862.105451,49902.925968,0.000000,40.820517
NORTH,49944.200980,49944.200980,49979.837185,0.000000,35.636205
